author|contents|date|tags|title|tweetid|url
||Thu Apr 09 00:01:17 +0000 2015||U.S. bird flu outbreak accelerates as wild ducks migrate north |5.859556071251067e+17|http://reut.rs/1CqEV1z
||Thu Apr 09 00:01:17 +0000 2015||U.S. appeals court deals setback to Florida tobacco plaintiffs |5.859556050111775e+17|http://reut.rs/1DlT2K8
||Wed Apr 08 23:29:40 +0000 2015||Oklahoma set to join Kansas in banning flashpoint abortion procedure |5.859476507442668e+17|http://reut.rs/1CqyhIC
||Wed Apr 08 22:22:13 +0000 2015||Memory may suffer in mothers caring for disabled children |5.859306743408108e+17|http://reut.rs/1DlA8Dq
||Wed Apr 08 21:01:12 +0000 2015||Celladon to report results of its gene therapy for heart failure: CEO |5.859102839541719e+17|http://reut.rs/1CpZ6g0
||Wed Apr 08 20:45:22 +0000 2015||Midlife arts, crafts and socializing tied to better late-life cognition |5.859063019616666e+17|http://reut.rs/1DlfOCa
||Wed Apr 08 20:45:22 +0000 2015||Canada bird flu virus in Ontario highly pathogenic strain |5.859062998729236e+17|http://reut.rs/1CpVnPu
||Wed Apr 08 20:05:10 +0000 2015||Common painkiller may not ease lower back pain or osteoarthritis |5.858961840211804e+17|http://reut.rs/1CpKux1
||Wed Apr 08 20:05:09 +0000 2015||30 new Ebola cases, lowest weekly figure in nearly a year: WHO |5.85896182100136e+17|http://reut.rs/1Dl7UZo
||Wed Apr 08 19:01:53 +0000 2015||Fatal crashes involving teen drivers decline sharply in U.S |5.858802581230592e+17|http://reut.rs/1DkWkxs
||Wed Apr 08 18:46:07 +0000 2015||Injury prevention programs unpopular with high school coaches |5.858762919766221e+17|http://reut.rs/1CpqB9m
||Wed Apr 08 14:31:44 +0000 2015||UK biotech Silence Therapeutics raises $58 million for its RNA drive |5.858122726620652e+17|http://reut.rs/1Co8ror
||Wed Apr 08 10:33:03 +0000 2015||Chinese citizens sue government over transparency on Monsanto herbicide |5.857522072634e+17|http://reut.rs/1Cn9e9f
||Wed Apr 08 00:00:39 +0000 2015||Kansas becomes first state to ban a second trimester abortion procedure |5.855930600856699e+17|http://reut.rs/1Cl0YGG
||Tue Apr 07 22:57:24 +0000 2015||Kids may be more likely to use customized playgrounds |5.855771422867333e+17|http://reut.rs/1CkO1g2
||Tue Apr 07 22:12:22 +0000 2015||Minnesota bird flu cases rise as U.S. investigators arrive |5.855658059595899e+17|http://reut.rs/1CkEiXh
||Tue Apr 07 21:36:34 +0000 2015||Higher purpose in life tied to better brain health |5.85556798217855e+17|http://reut.rs/1Dh1oTj
||Tue Apr 07 21:04:53 +0000 2015||Taiwan, Japan ban Ontario poultry over Canada bird flu |5.85548824128684e+17|http://reut.rs/1DgTTMg
||Tue Apr 07 20:31:14 +0000 2015||FDA accepts Novo Nordisk's resubmitted application for insulin drug |5.855403582280704e+17|http://reut.rs/1CkhlDC
||Tue Apr 07 20:22:00 +0000 2015||With diabetes, fewer meals may mean less hunger, depression |5.855380342061261e+17|http://reut.rs/1DgKYuc
||Tue Apr 07 18:29:37 +0000 2015||Erectile dysfunction drugs vary in effectiveness, side effects |5.855097511083049e+17|http://reut.rs/1CjK0Zs
||Tue Apr 07 17:28:36 +0000 2015||Sierra Leone says Kailahun Ebola case report was mistaken |5.85494395148968e+17|http://reut.rs/1CjpTKK
||Tue Apr 07 16:09:54 +0000 2015||Unrelated 'next of kin' may lead to legal confusion |5.854745894483476e+17|http://reut.rs/1DfWwhh
||Tue Apr 07 15:38:24 +0000 2015||Hospira gets FDA warning letter for Italian facility |5.854666633294684e+17|http://reut.rs/1DfQYDH
||Tue Apr 07 14:42:15 +0000 2015||U.S. FDA staff: Swedish Match snus proposal raises questions |5.854525334616883e+17|http://reut.rs/1CiqkVF
||Tue Apr 07 14:42:15 +0000 2015||U.S. Ebola patient's condition improves to good: NIH |5.85452531553325e+17|http://reut.rs/1DfIImZ
||Tue Apr 07 13:29:50 +0000 2015||Acacia rigidula supplements still containing stimulant found on market |5.854343090724127e+17|http://reut.rs/1Dfs4UJ
||Tue Apr 07 12:11:02 +0000 2015||Robotic glove could help stroke survivors |5.854144782353121e+17|http://reut.rs/1DfgxET
||Tue Apr 07 00:37:32 +0000 2015||Sterilization threat darkens Europe's transgender quest for identity |5.852399517862461e+17|http://reut.rs/1DdX1IP
||Tue Apr 07 00:37:31 +0000 2015||Bird flu confirmed on turkey farm in Woodstock, Ontario |5.852399499072594e+17|http://reut.rs/1CexFFQ
||Mon Apr 06 22:35:56 +0000 2015||For some elderly, unclogging leg arteries doesn't improve mobility |5.852093501107323e+17|http://reut.rs/1DdyXpo
||Mon Apr 06 21:30:41 +0000 2015||Jenny Craig, Weight Watchers better commercial diet choices |5.851929300774748e+17|http://reut.rs/1CdM3OF
||Mon Apr 06 21:30:41 +0000 2015||Physical therapy may be as good as surgery for common back problem |5.851929278838784e+17|http://reut.rs/1DdlUo0
||Mon Apr 06 21:14:56 +0000 2015||U.S. regulator says 2016 payments for Medicare Advantage to rise |5.851889670012887e+17|http://reut.rs/1CdHFz0
||Mon Apr 06 19:02:00 +0000 2015||States ask U.S. Congress to launch inquiry of herbal supplements |5.851555122426798e+17|http://reut.rs/1DcLZnf
||Mon Apr 06 17:38:40 +0000 2015||Breast milk sold online may contain cow's milk |5.851345402361815e+17|http://reut.rs/1CczqDj
||Mon Apr 06 17:13:56 +0000 2015||Remove financial barriers to organ donation, experts say |5.851283165265347e+17|http://reut.rs/1Dcknyw
||Mon Apr 06 16:58:05 +0000 2015||Minnesota finds two more turkey flocks infected with lethal bird flu |5.851243283809894e+17|http://reut.rs/1CcnGAJ
||Mon Apr 06 16:01:59 +0000 2015||Less than recommended physical activity may still lengthen life |5.851102118175785e+17|http://reut.rs/1Cc6VWm
||Mon Apr 06 13:53:54 +0000 2015||Bristol-Myers buys into Dutch gene therapy company uniQure |5.850779775217418e+17|http://reut.rs/1CbuMpj
||Mon Apr 06 10:17:27 +0000 2015||Two Syrians die from H1N1 swine flu |5.850235061921464e+17|http://reut.rs/1Cav6Vd
||Mon Apr 06 10:01:42 +0000 2015||DreaMed Diabetes technology to be used in Medtronic insulin pump |5.850195413040087e+17|http://reut.rs/1Car0wg
||Sun Apr 05 10:57:22 +0000 2015||Second Carmat artificial heart patient 'never felt so good': newspaper |5.846711627577098e+17|http://reut.rs/1C4YYlZ
||Sun Apr 05 03:11:00 +0000 2015||Listeria fear spreads as Blue Bell closes Oklahoma ice cream plant |5.845537985988116e+17|http://reut.rs/1D5MBLg
||Sun Apr 05 00:22:17 +0000 2015||Morphosys CEO says MOR202 drug candidate still promising: newspaper |5.845113404018483e+17|http://reut.rs/1D5mRie
||Sat Apr 04 22:38:35 +0000 2015||Eastern Sierra Leone records first Ebola case in months |5.844852410305987e+17|http://reut.rs/1C2ibVm
||Sat Apr 04 12:15:08 +0000 2015||France bans super-skinny models in anorexia clampdown |5.84328343933313e+17|http://reut.rs/1C01OIR
||Fri Apr 03 20:09:29 +0000 2015||Is fish oil safe during chemotherapy? |5.840853304977981e+17|http://reut.rs/1D1o0Ho
||Fri Apr 03 17:23:09 +0000 2015||Obese people may be more sensitive to food smells |5.840434739359498e+17|http://reut.rs/1BWGZxR
||Fri Apr 03 17:23:09 +0000 2015||‘Grandparenting’ in moderation might help keep the mind sharp |5.840434718723277e+17|http://reut.rs/1D0SRnm
||Fri Apr 03 17:05:10 +0000 2015||Childhood ADHD linked to secondhand smoking |5.840389483112735e+17|http://reut.rs/1BWCXpq
||Fri Apr 03 09:43:42 +0000 2015||France bans skinny models in anorexia clamp-down |5.8392784901231e+17|http://reut.rs/1BUWma9
||Thu Apr 02 21:38:33 +0000 2015||Asthma very common among Olympic-level swimmers |5.837453595932221e+17|http://reut.rs/1BSMUUS
||Thu Apr 02 20:53:31 +0000 2015||Deadly snakes 'milked' to create potent new anti-venom |5.837340252081316e+17|http://reut.rs/1BSFbWH
||Thu Apr 02 20:37:45 +0000 2015||Walking may help overweight people curb sugar cravings |5.837300566247465e+17|http://reut.rs/1BSCt3t
||Thu Apr 02 20:37:44 +0000 2015||States ask U.S. Congress to launch inquiry of herbal supplements |5.837300547163382e+17|http://reut.rs/1y4g9sP
||Thu Apr 02 17:46:39 +0000 2015||Swedish Match gears up for closely watched FDA panel meeting |5.836869985793597e+17|http://reut.rs/1y3Etei
||Thu Apr 02 16:43:30 +0000 2015||Minimally invasive surgery safe for rectal cancer |5.83671106311213e+17|http://reut.rs/1y3qfdj
||Thu Apr 02 16:12:03 +0000 2015||Patients may prefer getting biopsy results by phone |5.83663190686466e+17|http://reut.rs/1BRIZY9
||Thu Apr 02 15:58:32 +0000 2015||Top U.S. turkey producer Minnesota finds 4th bird flu case: USDA |5.836597917147546e+17|http://reut.rs/1BRF9yl
||Thu Apr 02 15:22:37 +0000 2015||Study suggests surgeons do get better with experience |5.83650750154281e+17|http://reut.rs/1BRvF6a
||Thu Apr 02 14:35:15 +0000 2015||Patient tests negative for Ebola in Colorado: state health officials |5.836388299213906e+17|http://reut.rs/1BRiK48
||Thu Apr 02 12:56:14 +0000 2015||Greece scraps hospital visit fee, to hire health workers |5.836139133019095e+17|http://reut.rs/1CB8PTL
||Thu Apr 02 10:47:49 +0000 2015||India to add more AIDS, TB drugs to essential medicines list: sources |5.835815939163505e+17|http://reut.rs/1CAGb5p
||Thu Apr 02 09:33:35 +0000 2015||Patient evaluated for Ebola at Colorado hospital after seeing symptoms |5.835629146799145e+17|http://reut.rs/1CArJKC
||Thu Apr 02 00:51:20 +0000 2015||Sierra Leone to start laying off Ebola workers as cases fall: president |5.834314849057546e+17|http://reut.rs/1CyU1oW
||Thu Apr 02 00:35:34 +0000 2015||Fetal DNA tests prove highly accurate but experts warn of exceptions |5.83427518339928e+17|http://reut.rs/1CyRnzq
||Wed Apr 01 22:00:23 +0000 2015||Massive tea consumption linked to kidney failure |5.833884663246152e+17|http://reut.rs/1CypaZw
||Wed Apr 01 21:40:12 +0000 2015||Older men who exercise more have better erectile function |5.833833874838364e+17|http://reut.rs/1CykBP1
||Wed Apr 01 21:24:21 +0000 2015||Merck, NewLink Ebola vaccine appears safe, effective in new studies |5.833793975472947e+17|http://reut.rs/1xZeGE4
||Wed Apr 01 18:55:48 +0000 2015||Obese children may have a harder time tasting fats than leaner kids |5.833420132250255e+17|http://reut.rs/1xYBSSF
||Wed Apr 01 15:51:24 +0000 2015||Military suicides aren't linked to deployment, study finds |5.832956055622943e+17|http://reut.rs/1CxdhTJ
||Wed Apr 01 12:35:36 +0000 2015||India to repackage state-supplied condoms in bid to attract users |5.83246332275626e+17|http://reut.rs/1CwGyxE
||Wed Apr 01 07:04:36 +0000 2015||Five U.S. health workers released after Ebola monitoring in Nebraska |5.831630327145267e+17|http://reut.rs/1xWaip8
||Wed Apr 01 00:59:25 +0000 2015||Web searches may predict disease risk among populations |5.830711333496381e+17|http://reut.rs/1CuF4E6
||Tue Mar 31 22:42:17 +0000 2015||California getting 'second-hand smog' from Asia, researchers say |5.830366196215767e+17|http://reut.rs/1CuflvN
||Tue Mar 31 21:10:06 +0000 2015||RT @ReutersOpinion: This drug, banned in Europe, Russia and China, may be in your lunch:  http://pbs.twimg.com/media/CBdAWUVWkAAubfw.jpg|5.830134207248138e+17|http://reut.rs/1EwZdwZ
||Tue Mar 31 20:58:58 +0000 2015||As deadly pig virus wanes, bacon prices shrink |5.830106229562614e+17|http://reut.rs/1xUqRSB
||Tue Mar 31 20:43:02 +0000 2015||Constipation emergencies on the rise |5.830066121656238e+17|http://reut.rs/1xUnniV
||Tue Mar 31 20:02:14 +0000 2015||New York doctors accused of using free shoes offer to defraud Medicaid |5.829963451132969e+17|http://reut.rs/1xUdO3y
||Tue Mar 31 18:20:58 +0000 2015||Air pollution may be tied to anxiety |5.82970859318616e+17|http://reut.rs/1xTRNlk
||Tue Mar 31 15:56:58 +0000 2015||New cancer drugs 'vastly overestimated', says contrarian analyst |5.82934619949011e+17|http://reut.rs/1Ct3ii6
||Tue Mar 31 15:56:57 +0000 2015||Spain to reinstate primary healthcare for illegal immigrants |5.829346178896404e+17|http://reut.rs/1xTnQlw
||Tue Mar 31 15:56:57 +0000 2015||World Bank backs contraception, sexual health in Sahel region |5.829346155827077e+17|http://reut.rs/1Ct3heb
||Tue Mar 31 15:56:56 +0000 2015||Pesticides on fruits, veggies linked with poorer semen quality |5.829346136072356e+17|http://reut.rs/1xTnQBK
||Tue Mar 31 15:12:01 +0000 2015||Teens with HIV fare worse when parents don't come to clinic appointments |5.829233080747336e+17|http://reut.rs/1CsVPj2
||Tue Mar 31 14:54:09 +0000 2015||Guinea finds three Ebola cases in the alumina hub of Fria |5.829188104763802e+17|http://reut.rs/1CsSHDM
||Tue Mar 31 14:54:08 +0000 2015||New cancer drugs 'vastly overestimated', says contrarian analyst |5.82918808354046e+17|http://reut.rs/1xTaqWr
||Tue Mar 31 13:12:50 +0000 2015||Kenya court urges change to law criminalizing women who pass HIV to baby |5.828933126774129e+17|http://reut.rs/1xSRiIm
||Tue Mar 31 11:49:14 +0000 2015||Coalition stopping Red Cross delivering medical aid in Yemen: spokeswoman |5.828722772697825e+17|http://reut.rs/1CsnPDy
||Tue Mar 31 11:49:14 +0000 2015||BioCryst Pharma wins federal contract to continue making Ebola drug |5.828722749838868e+17|http://reut.rs/1xSCxFi
||Tue Mar 31 10:50:53 +0000 2015||Quintiles, Quest Diagnostics to form clinical trial labs joint venture |5.828575934938112e+17|http://reut.rs/1xSqSq8
||Tue Mar 31 05:42:20 +0000 2015||China aims to double doctor numbers as cure for healthcare woes |5.827799439244411e+17|http://reut.rs/1xRuSHj
||Tue Mar 31 01:43:34 +0000 2015||Ali Health pens tie-up for online health testing platform |5.827198529321492e+17|http://reut.rs/1Cr0Zfq
||Tue Mar 31 00:49:29 +0000 2015||Arizona governor says he has signed abortion bill into law |5.827062458549821e+17|http://reut.rs/1xQGLx3
||Tue Mar 31 00:33:40 +0000 2015||One in five teens have tried e-cigarettes, a British study finds |5.827022658757673e+17|http://reut.rs/1xQFc2r
||Mon Mar 30 23:32:57 +0000 2015||Pesticides on fruits, veggies linked with poorer semen quality |5.82686985158017e+17|http://reut.rs/1xQyDwN
||Mon Mar 30 22:27:57 +0000 2015||J&amp;J, Glaxo settle U.S. lawsuit over allergy ads |5.826706243734897e+17|http://reut.rs/1xQrBIj
||Mon Mar 30 20:28:34 +0000 2015||U.S. cancer incidence, mortality largely stable or decreasing |5.826405837112852e+17|http://reut.rs/1CqimNu
||Mon Mar 30 18:19:55 +0000 2015||Sierra Leone Ebola lockdown exposes hundreds of suspected cases |5.826082048630538e+17|http://reut.rs/1CpY72v
||Mon Mar 30 17:12:21 +0000 2015||Novartis digs deeper into cancer with up to $750 million Aduro deal |5.82591203272704e+17|http://reut.rs/1CpMZCI
||Mon Mar 30 16:34:02 +0000 2015||Teva to buy U.S. drug developer Auspex Pharma for $3.5 billion |5.825815619016049e+17|http://reut.rs/1xPBqq0
||Mon Mar 30 15:46:51 +0000 2015||Kids’ fast food consumption on the decline |5.825696846938358e+17|http://reut.rs/1CpyXB2
||Mon Mar 30 15:33:25 +0000 2015||Apple a day might keep the pharmacist away |5.825663072431677e+17|http://reut.rs/1CpwaYv
||Mon Mar 30 15:33:25 +0000 2015||Los Angeles company to halt seafood distribution over listeria: DOJ |5.825663052591923e+17|http://reut.rs/1xPqvwt
||Mon Mar 30 14:57:22 +0000 2015||U.S. Ebola patient's status improved to fair from serious: NIH |5.825572342379807e+17|http://reut.rs/1xPiqrq
||Mon Mar 30 12:28:39 +0000 2015||GNC Holdings strikes deal with NY Attorney General over herbal supplements |5.825198068234035e+17|http://reut.rs/1xOR5pq
||Mon Mar 30 12:28:38 +0000 2015||Feet: the foundation for fitness and health |5.825198050701926e+17|http://reut.rs/1xOR5ps
||Mon Mar 30 11:27:56 +0000 2015||Teva to buy U.S. drug developer Auspex Pharma for $3.5 billion |5.825045295241011e+17|http://reut.rs/1IeYiz5
||Mon Mar 30 11:12:08 +0000 2015||U.S. plans to dig deeper on antibiotics given to livestock |5.825005520152781e+17|http://reut.rs/1IeSPrS
||Mon Mar 30 11:12:08 +0000 2015||BioDelivery Sciences pain drug fails late: stage study |5.825005500775096e+17|http://reut.rs/1xOEeUa
||Mon Mar 30 06:14:55 +0000 2015||Sanofi chairman says acquisitions not 'indispensable' for future |5.824257525425848e+17|http://reut.rs/1xO0mhu
||Mon Mar 30 04:49:17 +0000 2015||Measure kids’ medicines in metric units, not spoonfuls, doctors say |5.82404204414804e+17|http://reut.rs/1xNSLQb
||Mon Mar 30 04:49:17 +0000 2015||Experts caution against random drug testing in schools |5.824042026741514e+17|http://reut.rs/1IddwEw
||Sun Mar 29 16:46:38 +0000 2015||Liberia calls for sexual abstinence to cut Ebola transmission risk |5.822223428830577e+17|http://reut.rs/1IaqvHh
||Sun Mar 29 15:03:14 +0000 2015||Battlefield lessons transform U.S. emergency care |5.821963240088699e+17|http://reut.rs/1xLoGR0
||Sun Mar 29 12:25:34 +0000 2015||Battling nightmare infections: US CDC's plan to beat supberbugs |5.821566451045171e+17|http://reut.rs/1I9oQ4J
||Sun Mar 29 11:24:59 +0000 2015||Police fire tear gas on crowd during Sierra Leone Ebola lockdown |5.821413958524641e+17|http://reut.rs/1I9bmGd
||Sun Mar 29 09:05:28 +0000 2015||GSK agrees UK deal for meningitis shot after Novartis stand-off |5.821062873428173e+17|http://reut.rs/1xKkfGd
||Sat Mar 28 23:33:34 +0000 2015||Guinea president announces new emergency measures in Ebola fight |5.81962365140394e+17|http://reut.rs/1xJATWx
||Sat Mar 28 20:55:59 +0000 2015||Police fire tear gas on crowd during Sierra Leone Ebola lockdown |5.8192270545852e+17|http://reut.rs/1xJncqA
||Sat Mar 28 17:51:41 +0000 2015||Police fire tear gas on crowd during Sierra Leone Ebola lockdown |5.818763239598612e+17|http://reut.rs/1xJ6HLh
||Sat Mar 28 17:22:30 +0000 2015||Minnesota suffers third bird flu infection in commercial poultry |5.818689804298322e+17|http://reut.rs/1I4FceN
||Sat Mar 28 00:49:24 +0000 2015||In swansong, FDA chief defends drug approval process |5.816190618696581e+17|http://reut.rs/1xHm9aw
||Fri Mar 27 22:43:18 +0000 2015||Liberia's sole remaining known Ebola patient dies |5.815873263437292e+17|http://reut.rs/1xGXXVV
||Fri Mar 27 22:09:36 +0000 2015||FDA rejects Adamis Pharma's injection for treating allergic reactions |5.81578846434132e+17|http://reut.rs/1xGQDcT
||Fri Mar 27 21:22:21 +0000 2015||USDA hog report confirms active herd growth as pig virus ease |5.815669554480865e+17|http://reut.rs/1xGE9lB
||Fri Mar 27 20:48:29 +0000 2015||For disabled vets, playing team sports boosts quality of life |5.815584327901061e+17|http://reut.rs/1HZGZSt
||Fri Mar 27 20:48:29 +0000 2015||Vision loss increases risk for thoughts of suicide |5.815584308817101e+17|http://reut.rs/1xGuzz9
||Fri Mar 27 17:43:55 +0000 2015||British Ebola patient cured after experimental treatment |5.815119822238802e+17|http://reut.rs/1HYimFG
||Fri Mar 27 16:31:46 +0000 2015||Grants help level the playing field for young moms in science |5.814938243478323e+17|http://reut.rs/1HXC6Jy
||Fri Mar 27 15:46:45 +0000 2015||Sanofi to launch Toujeo diabetes drug in U.S. on Monday: source |5.814824966861783e+17|http://reut.rs/1xFrjnz
||Fri Mar 27 15:15:21 +0000 2015||Eyeliner too close to the eye leads to contamination |5.81474597243093e+17|http://reut.rs/1HWRjKO
||Fri Mar 27 15:15:21 +0000 2015||Moms' excess pregnancy weight linked to kids' obesity |5.814745953346724e+17|http://reut.rs/1xFm0o8
||Fri Mar 27 13:09:18 +0000 2015||Europe postpones decision on Bristol immune system cancer drug |5.814428725091205e+17|http://reut.rs/1HVG2up
||Fri Mar 27 11:41:27 +0000 2015||Ohr Pharma's eye drug fails main goal in mid-stage study |5.814207671010017e+17|http://reut.rs/1xEKApg
||Fri Mar 27 11:23:26 +0000 2015||Sierra Leone three-day Ebola lockdown leaves capital 'eerily quiet' |5.814162319006802e+17|http://reut.rs/1HUQPEY
||Fri Mar 27 11:23:26 +0000 2015||EU clears German scheme to exempt pharma groups from price freezes |5.814162300888105e+17|http://reut.rs/1xEI423
||Fri Mar 27 08:41:27 +0000 2015||Novo Nordisk surges on plan to resubmit rejected insulin in U.S. |5.813754681144566e+17|http://reut.rs/1HTO474
||Fri Mar 27 08:41:27 +0000 2015||Senate delays vote on Medicare payment fix for two weeks |5.813754663486464e+17|http://reut.rs/1xEjxuf
||Fri Mar 27 00:16:57 +0000 2015||White House crafts first-ever plan to fight superbugs |5.812485069266289e+17|http://reut.rs/1xDcoKp
||Thu Mar 26 22:17:44 +0000 2015||White House crafts first-ever plan to fight superbugs |5.812185027422904e+17|http://reut.rs/1xCUU0O
||Thu Mar 26 22:04:11 +0000 2015||Two experimental Ebola vaccines pass safety test in African trial |5.812150933728788e+17|http://reut.rs/1HQhTW9
||Thu Mar 26 21:32:51 +0000 2015||Widows may have fewer social and financial problems than in the past |5.812072100401152e+17|http://reut.rs/1HQ4IEy
||Thu Mar 26 21:32:51 +0000 2015||Exclusive: Modi government puts brakes on India's universal health plan |5.81207207867519e+17|http://reut.rs/1HQ4Kw5
||Thu Mar 26 20:14:05 +0000 2015||Occupational exposure to chemicals may up lymphoma risk for men |5.811873861152768e+17|http://reut.rs/1xCzTDD
||Thu Mar 26 19:51:40 +0000 2015||FDA to evaluate homeopathy regulatory framework |5.811817452419359e+17|http://reut.rs/1HPmp7i
||Thu Mar 26 19:06:39 +0000 2015||Olympus issues 'urgent' steps for cleaning device linked to superbugs |5.811704174502502e+17|http://reut.rs/1HP4OMK
||Thu Mar 26 18:48:33 +0000 2015||Plain cigarette packs with health warnings may encourage quitting |5.811658599404913e+17|http://reut.rs/1xCoJPa
||Thu Mar 26 18:32:49 +0000 2015||Scientist defends WHO group report linking herbicide to cancer |5.811619028244316e+17|http://reut.rs/1HOQzY6
||Thu Mar 26 18:32:49 +0000 2015||Study finds no sign Ebola virus is mutating out of control |5.811619010208481e+17|http://reut.rs/1HOQyn1
||Thu Mar 26 18:14:59 +0000 2015||Novo Nordisk filing move brings Tresiba closer to U.S. market |5.811574130820219e+17|http://reut.rs/1HOI2V6
||Thu Mar 26 18:14:58 +0000 2015||Black market trade in organs targeted in anti-trafficking treaty |5.81157410573779e+17|http://reut.rs/1xCknr7
||Thu Mar 26 17:41:11 +0000 2015||Genfit to conduct large liver drug trial despite setback |5.811489086315397e+17|http://reut.rs/1HOs4KH
||Thu Mar 26 17:14:18 +0000 2015||U.S. ad campaign points to dangers of dual cigarette/e-cig use |5.811421421033677e+17|http://reut.rs/1xCcxOp
||Thu Mar 26 17:14:17 +0000 2015||Midlife fitness may lower risk of some cancers later |5.811421400818196e+17|http://reut.rs/1HOfuLt
||Thu Mar 26 17:14:17 +0000 2015||U.S. Ebola patient's condition improved to serious: NIH |5.811421382363505e+17|http://reut.rs/1xCcxOt
||Thu Mar 26 17:14:17 +0000 2015||Morphosys, Celgene end cooperation on MOR202 drug candidate |5.811421362860155e+17|http://reut.rs/1HOfuLD
||Thu Mar 26 16:40:00 +0000 2015||U.S. House approves bipartisan fix to Medicare doctors pay |5.811335111192494e+17|http://reut.rs/1HNYiG7
||Thu Mar 26 16:01:48 +0000 2015||Post-election unrest could hamper aid efforts in Nigeria |5.811238971369103e+17|http://reut.rs/1xC2poT
||Thu Mar 26 16:01:48 +0000 2015||Indiana governor allows needle exchange to fight HIV outbreak |5.811238952579195e+17|http://reut.rs/1xC2poV
||Thu Mar 26 15:05:36 +0000 2015||New pandemic insurance to prevent crises through early payouts |5.811097526100746e+17|http://reut.rs/1HNcAGR
||Thu Mar 26 14:49:40 +0000 2015||Sweden's Medivir in partner talks for drug candidate MIV-802 |5.81105743551701e+17|http://reut.rs/1xBQIyj
||Thu Mar 26 14:31:48 +0000 2015||With diabetic nerve damage, walking can pose fall risk |5.81101248960684e+17|http://reut.rs/1xBNB9L
